USAF,STATION NAME,CTRY,STATE,LAT,LON
726088,BANGOR INTL,US,ME,+44.798,-068.819
726088,BANGOR INTL,US,ME,+44.800,-068.817
726090,SAINT JOHN AIRPORT,CA,,+45.317,-065.883
726100,SHERBROOKE AIRPORT,CA,,+45.433,-071.683
726111,LEBANON MUNICIPAL AP,US,NH,+43.626,-072.305
726114,MORRISVILLE STOWE ST,US,VT,+44.533,-072.617
726114,MORRISVILLE-STOWE ST ARPT,US,VT,+44.534,-072.614
726115,HARTNESS ST (SPNGFLD) ARPT,US,VT,+43.344,-072.518
726115,HARTNESS STATE,US,VT,+43.350,-072.517
726116,LEBANON MUNI,US,NH,+43.617,-072.300
726116,LEBANON MUNICIPAL AIRPORT,US,NH,+43.626,-072.305
726120,NEWPORT,US,VT,+44.930,-072.200
726130,MOUNT WASHINGTON,US,NH,+44.267,-071.300
726130,MT. WASHINGTON OBSERVATORY,US,NH,+44.267,-071.300
726134,WHITEFIELD (ASOS),US,NH,+44.350,-071.550
726134,WHITEFIELD (ASOS),US,NH,+44.368,-071.545
726140,SAINT JOHNSBURY,US,VT,+44.420,-072.020
726140,ST. JOHNSBURY(AMOS),US,VT,+44.420,-072.019
726145,EDWARD F KNAPP STATE ARPT,US,VT,+44.204,-072.562
726150,WOLFEBORO/LAKES RGN,US,NH,+43.583,-071.267
726155,LACONIA MUNI,US,NH,+43.567,-071.417
726155,LACONIA MUNICIPAL AIRPORT,US,NH,+43.567,-071.433
726156,WOOD ISLAND LIGHT STATION,US,ME,+43.450,-070.320
726157,OWL'S HEAD LIGHT STATION,US,ME,+44.080,-069.030
726160,BERLIN MUNICIPAL AIRPORT,US,NH,+44.576,-071.179
726160,BERLIN MUNICIPAL,US,NH,+44.583,-071.183
726163,JAFFREY ARPT SILVER,US,NH,+42.800,-072.000
726163,JAFFREY MINI-SLVR RNCH APT,US,NH,+42.805,-072.004
726164,MT WASHINGTON RGNL,US,NH,+44.368,-071.544
726164,MT WASHINGTON RGNL AIRPORT,US,NH,+44.368,-071.545
726165,DILLANT HOPKINS,US,NH,+42.900,-072.267
726165,DILLANT-HOPKINS AIRPORT,US,NH,+42.900,-072.267
726166,W H MORSE STATE,US,VT,+42.891,-073.246
726166,W. H. MORSE STATE AIRPORT,US,VT,+42.891,-073.247
726170,BURLINGTON INTERNATIONAL AIRPORT,US,VT,+44.468,-073.150
726180,RUMFORD  ME.,US,,+44.533,-070.533
726183,EASTERN SLOPES RGNL,US,ME,+43.991,-070.948
726183,EASTERN SLOPES RGNL ARPT,US,ME,+43.991,-070.948
726184,AUBURN LEWISTON MUNI,US,ME,+44.050,-070.283
726184,AUBURN/LEWISTON MUNI ARPT,US,ME,+44.050,-070.283
726185,AUGUSTA STATE AIRPORT,US,ME,+44.316,-069.797
726186,GREAT DUCK ISLAND COAST GUARD LI,US,,+44.150,-068.250
726187,ROCKLAND COAST GUARD STATION,US,ME,+44.100,-069.100
726188,BEAR ISLAND COAST GUARD STATION,US,ME,+44.280,-068.270
726189,SOUTHWEST HARBOR,US,ME,+44.270,-068.320
726190,MAINE FOREST SERVICE,US,ME,+45.462,-069.595
726190,GREENVILLE,US,ME,+45.467,-069.583
726191,GREENVILLE (AMOS) &,US,ME,+45.467,-069.583
726196,MILLINOCKET MUNICIPAL ARPT,US,ME,+45.648,-068.693
726196,MILLINOCKET MUNI,US,ME,+45.650,-068.683
726200,KINGSTON ARPT (MAN),CA,,+44.217,-076.600
726210,TRENTON (CAN-MIL),CA,,+44.117,-077.533
726221,MASSENA AP,US,NY,+44.936,-074.846
726223,MASSENA INTL/RCHARDS FD AP,US,NY,+44.936,-074.846
726225,PLATTSBURGH INTERNATIONAL AIRPORT,US,NY,+44.650,-073.467
726225,PLATTSBURGH INTL,US,NY,+44.651,-073.468
726226,LA CROSSE(WFO),US,WI,+43.817,-091.200
726227,WATERTOWN INTL AIRPORT,US,NY,+43.992,-076.022
726228,ADIRONDACK RGNL,US,NY,+44.383,-074.200
726228,ADIRONDACK REGIONAL ARPT,US,NY,+44.385,-074.207
726229,PLATTSBURGH/CLINTON,US,NY,+44.683,-073.517
726230,LONDON AIRPORT,CA,,+43.033,-081.150
726240,TORONTO/PEARSON,CA,,+43.683,-079.633
726245,COTE-STE-CATH MOT,CA,,+43.750,-079.483
726246,HAMILTON AIRPORT  &,CA,,+43.167,-079.933
726247,TORONTO IL ARPT AUT,CA,,+43.633,-079.400
726248,ST. CATHARINES ARPT,CA,,+43.183,-079.183
726250,"PETAWAWA A,ONT",CA,,+45.950,-077.317
726261,DARLINGTON        &,CA,,+44.233,-078.350
726266,COBOURG,CA,,+43.950,-078.167
726268,POINT PETRE (MARS),CA,,+43.833,-077.150
726269,PORT WELLER (MARS)&,CA,,+43.250,-079.200
726270,MONTREAL DORVAL INTL AP,CA,,+45.467,-073.750
726275,SAINT HUBERT ARPT &,CA,,+45.517,-073.417
726276,SUTTON JUNCTION/AUT,CA,,+45.150,-072.583
726278,MONTREAL/MIRABEL,CA,,+45.683,-074.033
726280,OTTAWA INTL AIRPORT,CA,,+45.317,-075.667
726284,SAWYER INTERNATIONAL APT,US,MI,+46.350,-087.400
726284,SAWYER INTL,US,MI,+46.350,-087.383
726300,EGBERT,CA,,+44.233,-079.783
726310,MOUNT FOREST(MARS)&,CA,,+43.983,-080.750
726315,GODERICH,CA,,+43.767,-081.700
726320,WHITE LAKE,US,MI,+42.683,-083.467
726330,WIARTON AIRPORT,CA,,+44.750,-081.100
726340,GAYLORD,US,MI,+44.900,-084.717
726341,SARNIA,CA,,+43.000,-082.300
726350,GERALD R FORD INTERNATIONAL AIRPORT,US,MI,+42.883,-085.524
726354,BAD AXE MEMORIAL,US,MI,+43.783,-082.983
726355,SW MICHIGAN REGIONAL ARPT,US,MI,+42.126,-086.428
726355,SOUTHWEST MICHIGAN,US,MI,+42.133,-086.433
726356,SAINT JOSEPH COAST GUARD STATION,US,MI,+42.120,-086.480
726357,KALAMAZOO BATTLE CR,US,MI,+42.233,-085.550
726357,KLMAZO/BTL CREEK INTL ARPT,US,MI,+42.235,-085.552
726358,MICHIGAN CITY MUNICIPAL AIRPORT,US,IN,+41.703,-086.821
726360,MUSKEGON COUNTY AIRPORT,US,MI,+43.171,-086.237
726364,MASON COUNTY AIRPORT,US,MI,+43.963,-086.408
726364,MASON CO,US,MI,+43.967,-086.400
726365,LUDINGTON COAST GUARD STATION,US,MI,+43.950,-086.470
726366,MUSKEGON COAST GUARD STATION,US,MI,+43.230,-086.330
726367,POINT BETSIE / FRANKFORT,US,MI,+44.620,-086.200
726370,BISHOP INTERNATIONAL AIRPORT,US,MI,+42.967,-083.749
726375,OAKLAND CO. INTNL AIRPORT,US,MI,+42.665,-083.418
726375,OAKLAND CO INTL,US,MI,+42.667,-083.417
726376,PORT HURON COAST GUARD STATION,US,MI,+43.000,-082.420
726377,SAGINAW RIVER COAST GUARD STATIO,US,,+43.630,-083.850
726378,SHELBY,US,AL,+33.167,-086.767
726379,MBS INTERNATIONAL AIRPORT,US,MI,+43.533,-084.080
726380,ROSCOMMON COUNTY AIRPORT,US,MI,+44.359,-084.674
726381,HYTOP(NEXRAD),US,AL,+34.933,-086.083
726382,MEDICINE BOW/FD P,US,WY,+41.850,-106.167
726383,COOPERSVILLE ARPT,US,MI,+43.083,-085.917
726384,WEXFORD CO,US,MI,+44.283,-085.417
726384,WEXFORD COUNTY AIRPORT,US,MI,+44.283,-085.417
726385,MANISTEE CO-BLACKER ARPT,US,MI,+44.267,-086.250
726385,MANISTEE CO BLACKER,US,MI,+44.272,-086.247
726386,FRANKFORT COAST GUARD STATION,US,MI,+44.630,-086.250
726387,CHERRY CAPITAL AIRPORT,US,MI,+44.741,-085.583
726388,LANSING SHOAL LS,US,MI,+45.900,-085.567
726389,NORTH MANITOU SHOAL,US,MI,+45.020,-085.950
726390,ALPENA COUNTY REGIONAL AIRPORT,US,MI,+45.072,-083.564
726391,COTTONWOOD PASS,US,CO,+38.780,-106.220
726392,SUNLIGHT MTN,US,CO,+39.430,-107.380
726393,ALPENA NEXRAD,US,MI,+44.917,-084.717
726394,LUCE CO,US,MI,+46.311,-085.457
726394,LUCE COUNTY AIRPORT,US,MI,+46.311,-085.457
726395,OSCODA WURTSMITH,US,MI,+44.450,-083.400
726395,OSCODA-WURTSMITH AIRPORT,US,MI,+44.450,-083.400
726396,WILKERSON PASS,US,CO,+39.050,-105.510
726397,TAWAS POINT COAST GUARD STATION,US,MI,+44.250,-083.430
726398,THUNDER BAY ISLAND,US,MI,+45.070,-083.550
726399,MANISTIQUE,US,MI,+45.950,-086.230
726400,GENERAL MITCHELL INTERNATIONAL AP,US,WI,+42.955,-087.904
726402,BOLLING AFB HELIPAD,US,DC,+38.845,-077.015
726403,MILWAUKEE WSFO,US,WI,+42.970,-088.550
726404,LKLND/NOBL F LEE MEM FD AP,US,WI,+45.928,-089.731
726404,LAKELAND NOBLE F LE,US,WI,+45.933,-089.733
726405,LAWRENCE J TIMMERMAN AIRPORT,US,WI,+43.109,-088.031
726405,LAWRENCE J TIMMERMAN,US,WI,+43.117,-088.033
726406,KENOSHA COAST GUARD STATION,US,WI,+42.580,-087.750
726407,MILWAUKEE COAST GUARD LIGHT STAT,US,,+43.020,-087.950
726408,SHEBOYGAN COAST GUARD STATION,US,WI,+43.750,-087.700
726409,WAUKESHA CO,US,WI,+43.041,-088.237
726409,WAUKESHA COUNTY AIRPORT,US,WI,+43.041,-088.237
726410,DANE CO REGIONAL-TRUAX FIELD AIRPORT,US,WI,+43.141,-089.345
726413,WEST BEND MUNICIPAL ARPT,US,WI,+43.417,-088.133
726413,WEST BEND MUNI,US,WI,+43.422,-088.128
726414,MONROE MUNI,US,WI,+42.615,-089.590
726414,MONROE MUNICIPAL AIRPORT,US,WI,+42.615,-089.591
726415,ROCK COUNTY AIRPORT,US,WI,+42.617,-089.033
726415,SOUTHERN WISC RGNL,US,WI,+42.620,-089.042
726416,TRI-COUNTY REGIONAL ARPT,US,WI,+43.212,-090.181
726416,TRI CO RGNL,US,WI,+43.217,-090.183
726417,TAYLOR CO,US,WI,+45.101,-090.303
726417,TAYLOR COUNTY AIRPORT,US,WI,+45.101,-090.303
726418,L.O. SIMENSTAD MUNICIPAL AIRPORT,US,WI,+45.308,-092.690
726418,L O SIMENSTAD MUNI,US,WI,+45.317,-092.700
726419,JOHN F KENNEDY MEMO ARPT,US,WI,+46.549,-090.919
726419,J F KENNEDY MEMORIAL,US,WI,+46.550,-090.917
726424,JOHN H BATTEN,US,WI,+42.761,-087.815
726424,JOHN H BATTEN AIRPORT,US,WI,+42.761,-087.814
726425,SHEBOYGAN CO MEM,US,WI,+43.767,-087.850
726425,SHEBOYGAN CO MEMO AIRPORT,US,WI,+43.769,-087.851
726426,STEVENS POINT MUNI,US,WI,+44.550,-089.533
726426,STEVENS POINT MUNI ARPT,US,WI,+44.550,-089.533
726427,RICHARD I BONG,US,WI,+46.683,-092.100
726427,RICHARD I BONG AIRPORT,US,WI,+46.689,-092.094
726430,LA CROSSE MUNICIPAL AIRPORT,US,WI,+43.879,-091.253
726431,ST LOUIS WSFO,US,MO,+38.700,-090.680
726435,CHIPPEWA VALLEY RGNL ARPT,US,WI,+44.867,-091.488
726436,VOLK FIELD AIRPORT,US,WI,+43.933,-090.267
726436,VOLK FLD,US,WI,+43.933,-090.250
726437,SPART FORT MC COY,US,WI,+43.967,-090.733
726437,SPARTA/FORT MC COY AIRPORT,US,WI,+43.967,-090.733
726438,BOSCOBEL AIRPORT,US,WI,+43.156,-090.678
726438,BOSCOBEL,US,WI,+43.167,-090.683
726440,ROCHESTER INTERNATIONAL AIRPORT,US,MN,+43.904,-092.492
726444,PRAIRIE DU CHIEN MUN,US,WI,+43.017,-091.117
726444,PRAIRIE DU CHIEN MUNI ARPT,US,WI,+43.019,-091.124
726449,MERRILL MUNICIPAL AIRPORT,US,WI,+45.199,-089.711
726449,MERRILL MUNI,US,WI,+45.200,-089.717
726450,AUSTIN STRAUBEL INTERNATIONAL AP,US,WI,+44.479,-088.137
726452,ALEXANDER FD S WOOD CO APT,US,WI,+44.359,-089.837
726452,ALEXANDER FLD SOUTH,US,WI,+44.367,-089.833
726453,NEENAH,US,WI,+44.217,-088.550
726454,TWO RIVERS COAST GUARD STATION,US,WI,+44.130,-087.550
726455,MANITOWOC CO,US,WI,+44.133,-087.683
726455,MANITOWOC COUNTY AIRPORT,US,WI,+44.133,-087.667
726456,WITTMAN RGNL,US,WI,+43.983,-088.550
726456,WHITTMAN REGIONAL AIRPORT,US,WI,+43.984,-088.557
726457,OUTAGAMIE CO RGNL,US,WI,+44.250,-088.517
726457,OUTAGAMIE CO RGNL AIRPORT,US,WI,+44.267,-088.517
726458,DOOR CO CHERRYLAND,US,WI,+44.850,-087.417
726458,DOOR CO CHERRYLAND AIRPORT,US,WI,+44.850,-087.417
726459,STURGEON BAY,US,WI,+44.780,-087.320
726460,WAUSAU/ALEXANDER,US,WI,+44.917,-089.617
726460,WAUSAU MUNICIPAL ARPT,US,WI,+44.929,-089.628
726461,WAUSAU MUNICIPAL ARPT,US,WI,+44.929,-089.628
726463,WAUSAU DOWNTOWN AIRPORT,US,WI,+44.929,-089.628
726464,WATERTOWN MUNI,US,WI,+43.167,-088.717
726464,WATERTOWN MUNICIPAL AIRPORT,US,WI,+43.167,-088.717
726465,CENTRAL WISCONSIN,US,WI,+44.783,-089.667
726465,CENTRAL WISCONSIN AIRPORT,US,WI,+44.783,-089.667
726466,APPLETON MUNICIPAL AIRPORT,US,MN,+45.228,-096.007
726466,APPLETON MUNI ARPT,US,MN,+45.230,-096.000
726467,RICE LAKE RGNL CARLS,US,WI,+45.417,-091.767
726467,RICE LAKE REGIONAL-CARL'S FIELD AIRPORT,US,WI,+45.419,-091.773
726468,PRICE COUNTY AIRPORT,US,WI,+45.709,-090.402
726468,PRICE CO,US,WI,+45.717,-090.400
726480,DELTA CO,US,MI,+45.723,-087.094
726480,DELTA COUNTY AIRPORT,US,MI,+45.733,-087.083
726482,ESCANABA (AWOS),US,MI,+45.717,-087.100
726483,ESCANABA/DELTA CO.,US,MI,+45.717,-087.100
726487,MEONE-MARINETTE TWIN CO AP,US,MI,+45.117,-087.633
726487,MENOMINEE MARINETTE,US,MI,+45.127,-087.638
726490,CHANHASSEN,US,MN,+44.850,-093.550
726498,FAIRFIELD MUNI,US,IA,+41.053,-091.979
726498,FAIRFIELD MUNICIPAL ARPT,US,IA,+41.053,-091.979
726499,ESTHERVILLE MUNI AIRPORT,US,IA,+43.401,-094.747
726499,ESTHERVILLE MUNI,US,IA,+43.407,-094.746
726500,SPENCER MUNICIPAL AIRPORT,US,IA,+43.164,-095.202
726500,SPENCER,US,IA,+43.167,-095.150
726502,CLINTONVILLE MUNICIPAL AIRPORT,US,WI,+44.614,-088.731
726502,CLINTONVILLE MUNI,US,WI,+44.617,-088.733
726503,BARABOO WISC DELLS,US,WI,+43.522,-089.771
726503,BARABOO WISCONSIN DELLS AIRPORT,US,WI,+43.522,-089.774
726504,EAGLE RIVER UNION,US,WI,+45.932,-089.269
726504,EAGLE RIVER UNION AIRPORT,US,WI,+45.932,-089.269
726505,KENOSHA RGNL,US,WI,+42.583,-087.917
726505,KENOSHA REGIONAL AIRPORT,US,WI,+42.595,-087.938
726506,FOND DU LAC COUNTY AIRPORT,US,WI,+43.769,-088.491
726506,FOND DU LAC CO,US,WI,+43.771,-088.488
726507,IOWA CO,US,WI,+42.883,-090.233
726507,IOWA COUNTY AIRPORT,US,WI,+42.887,-090.236
726508,SAWYER COUNTY AIRPORT,US,WI,+46.026,-091.444
726508,SAWYER CO,US,WI,+46.033,-091.450
726509,DODGE COUNTY AIRPORT,US,WI,+43.426,-088.703
726509,DODGE CO,US,WI,+43.433,-088.700
726510,JOE FOSS FIELD AIRPORT,US,SD,+43.578,-096.754
726513,SIOUX FALLS NEXRAD,US,SD,+44.133,-102.833
726514,CUSTER COUNTY,US,SD,+43.733,-103.617
726514,CUSTER COUNTY AIRPORT,US,SD,+43.733,-103.611
726515,BROOKINGS MUNICIPAL ARPT,US,SD,+44.300,-096.800
726515,BROOKINGS RGNL,US,SD,+44.300,-096.817
726516,PHILIP,US,SD,+44.050,-101.600
726516,PHILIP AIRPORT,US,SD,+44.051,-101.601
726517,PINE RIDGE,US,SD,+43.017,-102.517
726517,PINE RIDGE AIRPORT,US,SD,+43.021,-102.518
726518,WINNER,US,SD,+43.383,-099.850
726518,WINNER REGIONAL AIRPORT,US,SD,+43.391,-099.842
726519,SISSETON MUNI ARPT,US,SD,+45.667,-097.000
726519,SISSETON MUNICIPAL AIRPORT,US,SD,+45.669,-096.991
726520,PICKSTOWN  SD.,US,,+43.067,-098.533
726525,CHAN GURNEY MUNICIPAL ARPT,US,SD,+42.878,-097.363
726525,CHAN GURNEY MUNI,US,SD,+42.917,-097.383
726530,CHAMBERLAIN MUNI AIRPORT,US,SD,+43.767,-099.318
726530,CHAMBERLAIN (AMOS),US,SD,+43.800,-099.317
726539,FAITH MUNICIPAL AIRPORT,US,SD,+45.032,-102.019
726539,FAITH MUNI,US,SD,+45.033,-102.017
726540,HURON REGIONAL AIRPORT,US,SD,+44.398,-098.223
726543,GLENWOOD,US,MN,+45.650,-095.380
726544,ORR REGIONAL AIRPORT,US,MN,+48.016,-092.856
726544,ORR RGNL,US,MN,+48.017,-092.850
726545,MITCHELL MUNICIPAL AIRPORT,US,SD,+43.774,-098.038
726545,MITCHELL MUNI,US,SD,+43.775,-098.039
726546,WATERTOWN MUNICIPAL ARPT,US,SD,+44.905,-097.149
726547,GLENWOOD MUNICIPAL AIRPORT,US,MN,+45.644,-095.320
726547,GLENWOOD MUNI,US,MN,+45.650,-095.317
726548,WARROAD INTL,US,MN,+48.933,-095.333
726548,WARROAD INTL-SWEDE CARLSON FLD ARPT,US,MN,+48.941,-095.348
726549,COOK MUNI,US,MN,+47.817,-092.683
726549,COOK MUNICIPAL AIRPORT,US,MN,+47.822,-092.689
726550,ST CLOUD REGIONAL AIRPORT,US,MN,+45.543,-094.051
726553,MONTEVIDEO CHIPPEWA,US,MN,+44.969,-095.717
726553,MONTIVIDEO-CHIPPEWA CO APT,US,MN,+44.969,-095.710
726554,ST JAMES MUNI,US,MN,+43.986,-094.558
726554,ST JAMES MUNICIPAL AIRPORT,US,MN,+43.986,-094.558
726555,BRAINERD LAKES RGNL,US,MN,+46.400,-094.133
726555,BRAINERD LAKES RGNL ARPT,US,MN,+46.405,-094.131
726556,REDWOOD FALLS MUNI AIRPORT,US,MN,+44.548,-095.080
726556,REDWOOD FALLS MUNI,US,MN,+44.550,-095.083
726557,CHANDLER FIELD AIRPORT,US,MN,+45.868,-095.394
726558,CLOQUET CARLTON CO,US,MN,+46.700,-092.500
726558,CLOQUET CARLTON CO AIRPORT,US,MN,+46.703,-092.504
726559,SW MN RGNL MRSHL/RYAN FIELD AIRPORT,US,MN,+44.450,-095.817
726559,SW MINNESOTA RGNL,US,MN,+44.451,-095.822
726560,PIERRE REGIONAL AIRPORT,US,SD,+44.381,-100.286
726560,PIERRE RGNL,US,SD,+44.383,-100.283
726560,PIERRE RGNL,US,SD,+46.283,-096.150
726561,WADENA MUNICIPAL AIRPORT,US,MN,+46.447,-095.212
726561,WADENA,US,MN,+46.450,-095.217
726562,AIRLAKE AIRPORT,US,MN,+44.628,-093.228
726562,AIRLAKE,US,MN,+44.629,-093.228
726563,FARIBAULT MUNI,US,MN,+44.325,-093.311
726563,FARIBAULT MUNICIPAL ARPT,US,MN,+44.333,-093.317
726564,RED WING RGNL,US,MN,+44.583,-092.483
726564,RED WING REGIONAL AIRPORT,US,MN,+44.589,-092.485
726565,MORRIS MUNICIPAL AIRPORT,US,MN,+45.566,-095.968
726565,MORRIS MUNI,US,MN,+45.567,-095.967
726566,PIPESTONE MUNI,US,MN,+43.983,-096.300
726566,PIPESTONE MUNICIPAL ARPT,US,MN,+43.983,-096.300
726567,NEW ULM MUNI,US,MN,+44.317,-094.500
726567,NEW ULM MUNICIPAL AIRPORT,US,MN,+44.319,-094.502
726568,OWATONNA DEGNER RGNL,US,MN,+44.117,-093.267
726568,OWATONNA DEGNER RGNL ARPT,US,MN,+44.123,-093.261
726569,HTCHSON MUNI-BUTLR FLD APT,US,MN,+44.859,-094.382
726569,HUTCHINSON MUNI BUTL,US,MN,+44.867,-094.383
726572,FERGUS FALLS MUNICIPAL AIRPORT-EINAR MICKELSON FLD,US,MN,+46.283,-096.150
726573,AIRLAKE,US,MN,+44.633,-093.233
726574,MARSHFIELD MUNI,US,WI,+44.637,-090.189
726574,MARSHFIELD MUNICIPAL ARPT,US,WI,+44.638,-090.188
726575,CRYSTAL,US,MN,+45.062,-093.354
726575,CRYSTAL AIRPORT,US,MN,+45.062,-093.351
726576,WILLMAR MUNI JOHN L RICE FLD,US,MN,+45.116,-095.089
726576,WILLMAR RCO,US,MN,+45.117,-095.083
726577,ANOKA CO BLAINE,US,MN,+45.150,-093.217
726577,ANOKA CO-BLNE AP(JNS FD) AP,US,MN,+45.150,-093.217
726578,LITL FALS/MRSON CO-LNBRG FIELD AIRPORT,US,MN,+45.949,-094.347
726578,LITTLE FALLS MORRISO,US,MN,+45.949,-094.347
726579,FLYING CLOUD,US,MN,+44.817,-093.450
726579,FLYING CLOUD AIRPORT,US,MN,+44.832,-093.471
726580,MINNEAPOLIS-ST PAUL INTERNATIONAL AP,US,MN,+44.883,-093.229
726583,LITCHFIELD MUNI,US,MN,+45.100,-094.500
726583,LITCHFIELD MUNICIPAL ARPT,US,MN,+45.147,-094.507
726584,ST PAUL DWTWN HOLMAN FD AP,US,MN,+44.932,-093.056
726584,ST PAUL DOWNTOWN HO,US,MN,+44.933,-093.050
726585,MANKATO MUNICIPAL AIRPORT,US,MN,+44.217,-093.917
726585,MANKATA RGNL ARPT,US,MN,+44.223,-093.919
726586,FAIRMONT MUNI(AWOS),US,MN,+43.650,-094.417
726586,FAIRMONT MUNICIPAL AIRPORT,US,MN,+43.650,-094.417
726587,WORTHINGTON MUNICIPAL ARPT,US,MN,+43.645,-095.580
726587,WORTHINGTON MUNI,US,MN,+43.650,-095.583
726588,WIOA MUNI-MAX CONRAD FD AP,US,MN,+44.077,-091.708
726588,WINONA MUNI CONRAD F,US,MN,+44.083,-091.700
726589,ALBERT LEA (AWOS),US,MN,+43.683,-093.367
726589,ALBERT LEA MUNICIPAL ARPT,US,MN,+43.683,-093.367
726590,ABERDEEN REGIONAL AIRPORT,US,SD,+45.443,-098.413
726593,JACKSON MUNI,US,MN,+43.650,-094.987
726593,JACKSON MUNICIPAL AIRPORT,US,MN,+43.650,-094.986
726596,DODGE CENTER,US,MN,+44.017,-092.833
726596,DODGE CENTER ARPT,US,MN,+44.018,-092.831
726603,SOUTH ST PAUL MUNI,US,MN,+44.850,-093.033
726603,SOUTH ST PAUL MUNI-RICHARD E FLEMING FLD ARPT,US,MN,+44.857,-093.033
726605,BLACK HILLS CLYDE ICE FLD,US,SD,+44.480,-103.783
726606,BELLE FOURCHE MUNI,US,SD,+44.734,-103.862
726610,REDIG  SD.,US,,+45.267,-103.533
726620,RAPID CITY REGIONAL AIRPORT,US,SD,+44.043,-103.054
726625,ELLSWORTH AFB,US,SD,+44.133,-103.100
726625,ELLSWORTH AIR FORCE BASE,US,SD,+44.150,-103.100
726626,LANGLADE CO,US,WI,+45.150,-089.117
726626,LANGLADE COUNTY AIRPORT,US,WI,+45.154,-089.111
726627,BUFFALO,US,SD,+45.600,-103.550
726627,BUFFALO,US,SD,+45.604,-103.546
726630,MOORCROFT,US,WY,+44.267,-104.950
726633,MOORCROFT/KEYHOLE,US,WY,+44.300,-104.983
726650,GILLETTE-CAMPBELL CO. ARPT,US,WY,+44.339,-105.542
726650,GILLETTE/GILLETTE-C,US,WY,+44.349,-105.539
726654,JOHNSON COUNTY AIRPORT,US,WY,+44.381,-106.721
726654,JOHNSON CO,US,WY,+44.383,-106.717
726655,GILLETTE (AMOS),US,WY,+44.350,-105.533
726656,BANGOR CGS,US,WA,+47.733,-122.717
726657,WEST JONESPORT CGS&,US,ME,+44.517,-067.600
726660,SHERIDAN COUNTY AIRPORT,US,WY,+44.769,-106.969
726664,YELLOWSTONE,US,WY,+44.544,-110.421
726665,WORLAND MUNICIPAL AIRPORT,US,WY,+43.966,-107.951
726665,WORLAND MUNI,US,WY,+43.967,-107.950
726666,CODY MUNI (AWOS)  &,US,WY,+44.517,-109.017
726667,SOUTH BIG HORN CO,US,WY,+44.517,-108.083
726667,SOUTH BIG HORN COUNTY ARPT,US,WY,+44.517,-108.082
726671,BROADUS           &,US,MT,+45.433,-105.400
726673,BROADUS           &,US,MT,+45.433,-105.400
726675,MILES CITY MUNICIPAL ARPT,US,MT,+46.427,-105.883
726676,DAWSON COMMUNITY,US,MT,+47.133,-104.800
726676,DAWSON COMMUNITY AIRPORT,US,MT,+47.133,-104.800
726679,RUSH CITY REGIONAL AIRPORT,US,MN,+45.698,-092.953
726679,RUSH CITY RGNL,US,MN,+45.700,-092.950
726680,MOBRIDGE,US,SD,+45.550,-100.417
726681,MOBRIDGE,US,SD,+45.533,-100.433
726682,PRINCETON MUNI,US,MN,+45.560,-093.608
726682,PRINCETON MUNICIPAL AIRPORT,US,MN,+45.560,-093.608
726685,MOBRIDGE MUNICIPAL AIRPORT,US,SD,+45.546,-100.408
726685,MOBRIDGE MUNI,US,SD,+45.547,-100.408
726686,PIERRE RGNL,US,SD,+44.381,-100.286
726686,PIERRE RGNL,US,SD,+44.383,-100.283
726690,RAWLINS MUNI/HARVEY FIELD ARPT,US,WY,+41.800,-107.200
726690,RAWLINS MUNICIPAL,US,WY,+41.800,-107.200
726691,LEMMON,US,SD,+45.933,-102.167
726695,LEMMON MUNI,US,SD,+45.919,-102.106
726696,NYPD AIR OPS HELIPORT,US,NY,+40.600,-073.900
726700,CODY MUNI (AWOS),US,WY,+44.517,-109.017
726700,YELLOWSTONE REGIONAL ARPT,US,WY,+44.517,-109.017
726704,BUFFALO,US,WY,+44.383,-106.717
726710,BIG PINEY (AMOS),US,WY,+42.567,-110.100
726710,BIG PINEY-MARBLETON ARPT,US,WY,+42.584,-110.108
726720,RIVERTON,US,WY,+43.064,-108.460
726720,RIVERTON REGIONAL AIRPORT,US,WY,+43.064,-108.459
726761,WEST YELLOWSTONE  &,US,MT,+44.650,-111.100
726763,WEATHER SERVICE OFFICE,US,MT,+44.650,-111.100
726763,WEST YELLOWSTONE,US,MT,+44.650,-111.100
726764,YELLOWSTONE,US,MT,+44.683,-111.117
726764,YELLOWSTONE AIRPORT,US,MT,+44.683,-111.117
726765,WEST YELLOWSTONE  &,US,MT,+44.683,-111.117
726766,MONIDA,US,MT,+44.567,-112.317
726770,BILLINGS LOGAN INTERNATIONAL AIRPORT,US,MT,+45.807,-108.542
726773,BILLINGS WSO,US,MT,+45.850,-108.610
726774,HAMILTON/RAVALLI CO,US,MT,+46.250,-114.150
726775,HARLOWTON,US,MT,+46.430,-109.830
726776,LEWISTOWN MUNICIPAL ARPT,US,MT,+47.049,-109.458
726777,BAKER MUNI,US,MT,+46.350,-104.267
726777,BAKER MUNICIPAL AIRPORT,US,MT,+46.358,-104.250
726784,RED LODGE,US,MT,+45.187,-109.267
726785,BERT MOONEY,US,MT,+45.950,-112.500
726785,BERT MOONEY,US,MT,+45.965,-112.501
726791,BUTTE SILVER BOW CO ARPT,US,MT,+45.965,-112.501
726795,WHITEHALL,US,MT,+45.867,-111.967
726795,WHITEHALL VORTAC,US,MT,+45.867,-111.967
726796,DILLON AIRPORT,US,MT,+45.250,-112.550
726796,DILLON AIRPORT,US,MT,+45.258,-112.554
726797,GALLATIN FIELD AIRPORT,US,MT,+45.788,-111.161
